0,362,321,-1,-1,-1,-1,1,769,467,-1
0,362,315,-1,-1,-1,-1,1,541,407,-1
0,362,302,-1,-1,-1,-1,1,109,145,-1
0,362,25,-1,-1,-1,-1,1,410,559,-1
0,362,26,-1,-1,-1,-1,1,606,504,-1
0,362,114,-1,-1,-1,-1,1,373,455,-1
0,362,101,-1,-1,-1,-1,1,363,536,-1
0,362,107,-1,-1,-1,-1,1,359,331,-1
0,362,122,-1,-1,-1,-1,1,742,185,-1
0,362,132,-1,-1,-1,-1,1,423,381,-1
0,362,123,-1,-1,-1,-1,1,604,238,-1
0,362,91,-1,-1,-1,-1,1,466,298,-1
0,362,109,-1,-1,-1,-1,1,231,432,-1
0,362,78,-1,-1,-1,-1,1,795,336,-1
0,362,92,-1,-1,-1,-1,1,794,404,-1
0,362,74,-1,-1,-1,-1,1,367,230,-1
0,362,57,-1,-1,-1,-1,1,191,452,-1
0,363,304,-1,-1,-1,-1,1,211,579,-1
0,363,316,-1,-1,-1,-1,1,527,303,-1
0,363,325,-1,-1,-1,-1,1,280,589,-1
0,363,314,-1,-1,-1,-1,1,575,371,-1
0,363,305,-1,-1,-1,-1,1,797,126,-1
0,363,317,-1,-1,-1,-1,1,178,371,-1
0,363,326,-1,-1,-1,-1,1,54,226,-1
0,363,319,-1,-1,-1,-1,1,134,418,-1
0,363,306,-1,-1,-1,-1,1,102,250,-1
0,363,312,-1,-1,-1,-1,1,281,109,-1
0,363,323,-1,-1,-1,-1,1,702,106,-1
0,363,320,-1,-1,-1,-1,1,154,364,-1
0,363,309,-1,-1,-1,-1,1,353,166,-1
0,363,300,-1,-1,-1,-1,1,700,133,-1
0,363,303,-1,-1,-1,-1,1,265,621,-1
0,363,313,-1,-1,-1,-1,1,564,460,-1
0,363,322,-1,-1,-1,-1,1,802,357,-1
0,363,318,-1,-1,-1,-1,1,545,545,-1
0,363,310,-1,-1,-1,-1,1,726,450,-1
0,363,299,-1,-1,-1,-1,1,853,618,-1
0,363,311,-1,-1,-1,-1,1,501,404,-1
0,363,324,-1,-1,-1,-1,1,77,172,-1
0,363,321,-1,-1,-1,-1,1,746,460,-1
0,363,315,-1,-1,-1,-1,1,518,400,-1
0,363,302,-1,-1,-1,-1,1,85,143,-1
0,363,25,-1,-1,-1,-1,1,423,547,-1
0,363,26,-1,-1,-1,-1,1,630,502,-1
0,363,114,-1,-1,-1,-1,1,360,475,-1
0,363,101,-1,-1,-1,-1,1,359,559,-1
0,363,107,-1,-1,-1,-1,1,344,350,-1
0,363,122,-1,-1,-1,-1,1,718,184,-1
0,363,132,-1,-1,-1,-1,1,435,360,-1
0,363,123,-1,-1,-1,-1,1,628,236,-1
0,363,91,-1,-1,-1,-1,1,490,297,-1
0,363,109,-1,-1,-1,-1,1,234,408,-1
0,363,78,-1,-1,-1,-1,1,795,360,-1
0,363,92,-1,-1,-1,-1,1,778,386,-1
0,363,74,-1,-1,-1,-1,1,343,229,-1
0,363,57,-1,-1,-1,-1,1,186,476,-1
0,364,304,-1,-1,-1,-1,1,199,599,-1
0,364,316,-1,-1,-1,-1,1,505,313,-1
0,364,325,-1,-1,-1,-1,1,286,565,-1
0,364,314,-1,-1,-1,-1,1,596,361,-1
0,364,305,-1,-1,-1,-1,1,803,103,-1
0,364,317,-1,-1,-1,-1,1,175,348,-1
0,364,326,-1,-1,-1,-1,1,77,232,-1
0,364,319,-1,-1,-1,-1,1,136,442,-1
0,364,306,-1,-1,-1,-1,1,90,271,-1
0,364,312,-1,-1,-1,-1,1,257,110,-1
0,364,323,-1,-1,-1,-1,1,678,108,-1
0,364,320,-1,-1,-1,-1,1,161,341,-1
0,364,309,-1,-1,-1,-1,1,377,164,-1
0,364,300,-1,-1,-1,-1,1,723,131,-1
0,364,313,-1,-1,-1,-1,1,540,463,-1
0,364,322,-1,-1,-1,-1,1,794,377,-1
0,364,318,-1,-1,-1,-1,1,569,542,-1
0,364,310,-1,-1,-1,-1,1,733,427,-1
0,364,311,-1,-1,-1,-1,1,524,411,-1
0,364,324,-1,-1,-1,-1,1,95,183,-1
0,364,321,-1,-1,-1,-1,1,723,454,-1
0,364,315,-1,-1,-1,-1,1,495,393,-1
0,364,302,-1,-1,-1,-1,1,61,142,-1
0,364,25,-1,-1,-1,-1,1,447,545,-1
0,364,26,-1,-1,-1,-1,1,654,500,-1
0,364,114,-1,-1,-1,-1,1,347,495,-1
0,364,101,-1,-1,-1,-1,1,355,583,-1
0,364,107,-1,-1,-1,-1,1,330,369,-1
0,364,122,-1,-1,-1,-1,1,694,184,-1
0,364,132,-1,-1,-1,-1,1,446,338,-1
0,364,123,-1,-1,-1,-1,1,652,235,-1
0,364,91,-1,-1,-1,-1,1,513,295,-1
0,364,109,-1,-1,-1,-1,1,237,384,-1
0,364,78,-1,-1,-1,-1,1,796,384,-1
0,364,92,-1,-1,-1,-1,1,763,367,-1
0,364,74,-1,-1,-1,-1,1,319,228,-1
0,364,57,-1,-1,-1,-1,1,180,499,-1
0,365,304,-1,-1,-1,-1,1,187,620,-1
0,365,316,-1,-1,-1,-1,1,484,323,-1
0,365,325,-1,-1,-1,-1,1,298,548,-1
0,365,314,-1,-1,-1,-1,1,618,351,-1
0,365,305,-1,-1,-1,-1,1,809,80,-1
0,365,317,-1,-1,-1,-1,1,173,324,-1
0,365,326,-1,-1,-1,-1,1,96,240,-1
0,365,319,-1,-1,-1,-1,1,139,466,-1
0,365,306,-1,-1,-1,-1,1,79,292,-1
0,365,312,-1,-1,-1,-1,1,233,111,-1
0,365,323,-1,-1,-1,-1,1,654,109,-1
0,365,320,-1,-1,-1,-1,1,168,318,-1
0,365,309,-1,-1,-1,-1,1,400,163,-1
0,365,300,-1,-1,-1,-1,1,747,129,-1
0,365,313,-1,-1,-1,-1,1,517,467,-1
0,365,322,-1,-1,-1,-1,1,790,401,-1
0,365,318,-1,-1,-1,-1,1,593,540,-1
0,365,310,-1,-1,-1,-1,1,746,409,-1
0,365,311,-1,-1,-1,-1,1,547,418,-1
0,365,324,-1,-1,-1,-1,1,111,201,-1
0,365,321,-1,-1,-1,-1,1,700,447,-1
0,365,315,-1,-1,-1,-1,1,472,386,-1
0,365,302,-1,-1,-1,-1,1,37,140,-1
0,365,25,-1,-1,-1,-1,1,471,543,-1
0,365,26,-1,-1,-1,-1,1,677,500,-1
0,365,114,-1,-1,-1,-1,1,334,515,-1
0,365,101,-1,-1,-1,-1,1,351,606,-1
0,365,107,-1,-1,-1,-1,1,324,391,-1
0,365,122,-1,-1,-1,-1,1,670,183,-1
0,365,132,-1,-1,-1,-1,1,457,317,-1
0,365,123,-1,-1,-1,-1,1,676,233,-1
0,365,91,-1,-1,-1,-1,1,537,293,-1
0,365,109,-1,-1,-1,-1,1,239,361,-1
0,365,78,-1,-1,-1,-1,1,796,408,-1
0,365,92,-1,-1,-1,-1,1,747,349,-1
0,365,74,-1,-1,-1,-1,1,295,226,-1
0,365,57,-1,-1,-1,-1,1,175,523,-1
0,366,316,-1,-1,-1,-1,1,462,333,-1
0,366,325,-1,-1,-1,-1,1,320,538,-1
0,366,314,-1,-1,-1,-1,1,633,335,-1
0,366,305,-1,-1,-1,-1,1,815,57,-1
0,366,317,-1,-1,-1,-1,1,170,300,-1
0,366,326,-1,-1,-1,-1,1,99,264,-1
0,366,319,-1,-1,-1,-1,1,144,488,-1
0,366,306,-1,-1,-1,-1,1,72,314,-1
0,366,312,-1,-1,-1,-1,1,213,117,-1
0,366,323,-1,-1,-1,-1,1,630,110,-1
0,366,320,-1,-1,-1,-1,1,175,295,-1
0,366,309,-1,-1,-1,-1,1,424,161,-1
0,366,300,-1,-1,-1,-1,1,750,108,-1
0,366,313,-1,-1,-1,-1,1,493,470,-1
0,366,322,-1,-1,-1,-1,1,786,424,-1
0,366,318,-1,-1,-1,-1,1,617,538,-1
0,366,310,-1,-1,-1,-1,1,762,392,-1
0,366,311,-1,-1,-1,-1,1,570,424,-1
0,366,324,-1,-1,-1,-1,1,127,218,-1
0,366,321,-1,-1,-1,-1,1,677,440,-1
0,366,315,-1,-1,-1,-1,1,449,380,-1
0,366,302,-1,-1,-1,-1,1,13,139,-1
0,366,25,-1,-1,-1,-1,1,495,541,-1
0,366,26,-1,-1,-1,-1,1,698,511,-1
0,366,114,-1,-1,-1,-1,1,321,535,-1
0,366,101,-1,-1,-1,-1,1,352,630,-1
0,366,107,-1,-1,-1,-1,1,320,415,-1
0,366,122,-1,-1,-1,-1,1,646,182,-1
0,366,132,-1,-1,-1,-1,1,468,297,-1
0,366,123,-1,-1,-1,-1,1,700,232,-1
0,366,91,-1,-1,-1,-1,1,561,291,-1
0,366,109,-1,-1,-1,-1,1,242,337,-1
0,366,78,-1,-1,-1,-1,1,797,432,-1
0,366,92,-1,-1,-1,-1,1,731,331,-1
0,366,74,-1,-1,-1,-1,1,272,225,-1
0,366,57,-1,-1,-1,-1,1,169,546,-1
0,367,316,-1,-1,-1,-1,1,440,343,-1
0,367,325,-1,-1,-1,-1,1,342,528,-1
0,367,314,-1,-1,-1,-1,1,643,313,-1
0,367,305,-1,-1,-1,-1,1,816,34,-1
0,367,317,-1,-1,-1,-1,1,168,276,-1
0,367,326,-1,-1,-1,-1,1,102,288,-1
0,367,319,-1,-1,-1,-1,1,161,504,-1
0,367,306,-1,-1,-1,-1,1,72,338,-1
0,367,312,-1,-1,-1,-1,1,201,138,-1
0,367,323,-1,-1,-1,-1,1,607,111,-1
0,367,320,-1,-1,-1,-1,1,182,273,-1
0,367,309,-1,-1,-1,-1,1,448,159,-1
0,367,300,-1,-1,-1,-1,1,751,84,-1
0,367,313,-1,-1,-1,-1,1,469,473,-1
0,367,322,-1,-1,-1,-1,1,782,448,-1
0,367,327,-1,-1,-1,-1,1,988,245,-1
0,367,318,-1,-1,-1,-1,1,640,535,-1
0,367,310,-1,-1,-1,-1,1,779,375,-1
0,367,311,-1,-1,-1,-1,1,593,431,-1
0,367,324,-1,-1,-1,-1,1,143,236,-1
0,367,321,-1,-1,-1,-1,1,654,433,-1
0,367,315,-1,-1,-1,-1,1,426,373,-1
0,367,25,-1,-1,-1,-1,1,519,539,-1
0,367,26,-1,-1,-1,-1,1,720,522,-1
0,367,114,-1,-1,-1,-1,1,318,558,-1
0,367,107,-1,-1,-1,-1,1,316,438,-1
0,367,122,-1,-1,-1,-1,1,622,181,-1
0,367,132,-1,-1,-1,-1,1,483,278,-1
0,367,123,-1,-1,-1,-1,1,724,230,-1
0,367,91,-1,-1,-1,-1,1,585,289,-1
0,367,109,-1,-1,-1,-1,1,245,313,-1
0,367,78,-1,-1,-1,-1,1,797,456,-1
0,367,92,-1,-1,-1,-1,1,716,313,-1
0,367,74,-1,-1,-1,-1,1,249,225,-1
0,367,57,-1,-1,-1,-1,1,164,569,-1
0,368,316,-1,-1,-1,-1,1,418,353,-1
0,368,325,-1,-1,-1,-1,1,363,517,-1
0,368,314,-1,-1,-1,-1,1,654,291,-1
0,368,305,-1,-1,-1,-1,1,817,10,-1
0,368,317,-1,-1,-1,-1,1,163,253,-1
0,368,328,-1,-1,-1,-1,1,356,631,-1
0,368,326,-1,-1,-1,-1,1,104,312,-1
0,368,319,-1,-1,-1,-1,1,179,519,-1
0,368,306,-1,-1,-1,-1,1,71,362,-1
0,368,312,-1,-1,-1,-1,1,190,159,-1
0,368,323,-1,-1,-1,-1,1,583,112,-1
0,368,320,-1,-1,-1,-1,1,190,250,-1
0,368,309,-1,-1,-1,-1,1,472,158,-1
0,368,300,-1,-1,-1,-1,1,752,60,-1
0,368,313,-1,-1,-1,-1,1,445,477,-1
0,368,322,-1,-1,-1,-1,1,777,472,-1
0,368,327,-1,-1,-1,-1,1,964,247,-1
0,368,318,-1,-1,-1,-1,1,664,533,-1
0,368,310,-1,-1,-1,-1,1,796,357,-1
0,368,311,-1,-1,-1,-1,1,616,438,-1
0,368,324,-1,-1,-1,-1,1,160,254,-1
0,368,321,-1,-1,-1,-1,1,631,426,-1
0,368,315,-1,-1,-1,-1,1,403,366,-1
0,368,25,-1,-1,-1,-1,1,543,537,-1
0,368,26,-1,-1,-1,-1,1,741,533,-1
0,368,137,-1,-1,-1,-1,1,783,634,-1
0,368,114,-1,-1,-1,-1,1,315,582,-1
0,368,107,-1,-1,-1,-1,1,311,462,-1
0,368,122,-1,-1,-1,-1,1,598,181,-1
0,368,132,-1,-1,-1,-1,1,498,259,-1
0,368,123,-1,-1,-1,-1,1,748,229,-1
0,368,91,-1,-1,-1,-1,1,609,288,-1
0,368,109,-1,-1,-1,-1,1,266,308,-1
0,368,78,-1,-1,-1,-1,1,798,480,-1
0,368,111,-1,-1,-1,-1,1,843,631,-1
0,368,92,-1,-1,-1,-1,1,700,294,-1
0,368,74,-1,-1,-1,-1,1,243,248,-1
0,368,57,-1,-1,-1,-1,1,159,593,-1
0,369,316,-1,-1,-1,-1,1,397,364,-1
0,369,329,-1,-1,-1,-1,1,744,21,-1
0,369,325,-1,-1,-1,-1,1,385,507,-1
0,369,314,-1,-1,-1,-1,1,664,270,-1
0,369,317,-1,-1,-1,-1,1,147,238,-1
0,369,328,-1,-1,-1,-1,1,340,615,-1
0,369,326,-1,-1,-1,-1,1,107,336,-1
0,369,319,-1,-1,-1,-1,1,197,535,-1
0,369,306,-1,-1,-1,-1,1,71,386,-1
0,369,312,-1,-1,-1,-1,1,178,180,-1
0,369,323,-1,-1,-1,-1,1,559,114,-1
0,369,320,-1,-1,-1,-1,1,197,227,-1
0,369,309,-1,-1,-1,-1,1,496,156,-1
0,369,300,-1,-1,-1,-1,1,752,36,-1
0,369,313,-1,-1,-1,-1,1,421,480,-1
0,369,322,-1,-1,-1,-1,1,769,490,-1
0,369,327,-1,-1,-1,-1,1,940,248,-1
0,369,318,-1,-1,-1,-1,1,688,530,-1
0,369,310,-1,-1,-1,-1,1,813,340,-1
0,369,311,-1,-1,-1,-1,1,639,445,-1
0,369,324,-1,-1,-1,-1,1,176,271,-1
0,369,321,-1,-1,-1,-1,1,608,420,-1
0,369,315,-1,-1,-1,-1,1,380,359,-1
0,369,25,-1,-1,-1,-1,1,567,535,-1
0,369,26,-1,-1,-1,-1,1,760,544,-1
0,369,137,-1,-1,-1,-1,1,776,614,-1
0,369,114,-1,-1,-1,-1,1,313,606,-1
0,369,107,-1,-1,-1,-1,1,307,485,-1
0,369,122,-1,-1,-1,-1,1,574,180,-1
0,369,132,-1,-1,-1,-1,1,512,240,-1
0,369,123,-1,-1,-1,-1,1,772,228,-1
0,369,91,-1,-1,-1,-1,1,633,286,-1
0,369,109,-1,-1,-1,-1,1,290,306,-1
0,369,78,-1,-1,-1,-1,1,798,504,-1
0,369,111,-1,-1,-1,-1,1,843,607,-1
0,369,92,-1,-1,-1,-1,1,685,276,-1
0,369,74,-1,-1,-1,-1,1,237,271,-1
0,369,57,-1,-1,-1,-1,1,153,616,-1
0,370,316,-1,-1,-1,-1,1,375,374,-1
0,370,329,-1,-1,-1,-1,1,740,44,-1
0,370,325,-1,-1,-1,-1,1,407,497,-1
0,370,314,-1,-1,-1,-1,1,674,248,-1
0,370,317,-1,-1,-1,-1,1,127,226,-1
0,370,328,-1,-1,-1,-1,1,322,599,-1
0,370,326,-1,-1,-1,-1,1,110,360,-1
0,370,319,-1,-1,-1,-1,1,214,549,-1
0,370,306,-1,-1,-1,-1,1,71,410,-1
0,370,312,-1,-1,-1,-1,1,166,201,-1
0,370,323,-1,-1,-1,-1,1,535,115,-1
0,370,320,-1,-1,-1,-1,1,204,204,-1
0,370,309,-1,-1,-1,-1,1,520,154,-1
0,370,300,-1,-1,-1,-1,1,753,12,-1
0,370,313,-1,-1,-1,-1,1,398,483,-1
0,370,322,-1,-1,-1,-1,1,745,494,-1
0,370,327,-1,-1,-1,-1,1,916,250,-1
0,370,318,-1,-1,-1,-1,1,712,528,-1
0,370,310,-1,-1,-1,-1,1,830,323,-1
0,370,311,-1,-1,-1,-1,1,656,458,-1
0,370,324,-1,-1,-1,-1,1,192,289,-1
0,370,321,-1,-1,-1,-1,1,585,413,-1
0,370,315,-1,-1,-1,-1,1,357,352,-1
0,370,25,-1,-1,-1,-1,1,591,534,-1
0,370,26,-1,-1,-1,-1,1,760,568,-1
0,370,137,-1,-1,-1,-1,1,761,595,-1
0,370,114,-1,-1,-1,-1,1,310,630,-1
0,370,107,-1,-1,-1,-1,1,303,509,-1
0,370,122,-1,-1,-1,-1,1,550,179,-1
0,370,132,-1,-1,-1,-1,1,526,222,-1
0,370,123,-1,-1,-1,-1,1,796,226,-1
0,370,91,-1,-1,-1,-1,1,657,284,-1
0,370,109,-1,-1,-1,-1,1,314,305,-1
0,370,78,-1,-1,-1,-1,1,798,528,-1
0,370,111,-1,-1,-1,-1,1,843,583,-1
0,370,92,-1,-1,-1,-1,1,672,265,-1
0,370,74,-1,-1,-1,-1,1,232,295,-1
0,370,57,-1,-1,-1,-1,1,152,639,-1
0,371,316,-1,-1,-1,-1,1,353,384,-1
0,371,329,-1,-1,-1,-1,1,736,68,-1
0,371,325,-1,-1,-1,-1,1,429,487,-1
0,371,314,-1,-1,-1,-1,1,685,227,-1
0,371,317,-1,-1,-1,-1,1,106,213,-1
0,371,328,-1,-1,-1,-1,1,305,583,-1
0,371,326,-1,-1,-1,-1,1,112,384,-1
0,371,319,-1,-1,-1,-1,1,235,561,-1
0,371,306,-1,-1,-1,-1,1,71,434,-1
0,371,312,-1,-1,-1,-1,1,155,222,-1
0,371,323,-1,-1,-1,-1,1,511,116,-1
0,371,330,-1,-1,-1,-1,1,91,621,-1
0,371,320,-1,-1,-1,-1,1,211,181,-1
0,371,309,-1,-1,-1,-1,1,544,153,-1
0,371,313,-1,-1,-1,-1,1,374,487,-1
0,371,322,-1,-1,-1,-1,1,721,497,-1
0,371,327,-1,-1,-1,-1,1,894,254,-1
0,371,318,-1,-1,-1,-1,1,735,525,-1
0,371,310,-1,-1,-1,-1,1,847,309,-1
0,371,311,-1,-1,-1,-1,1,675,473,-1
0,371,324,-1,-1,-1,-1,1,209,306,-1
0,371,321,-1,-1,-1,-1,1,562,406,-1
0,371,315,-1,-1,-1,-1,1,338,343,-1
0,371,331,-1,-1,-1,-1,1,885,624,-1
0,371,25,-1,-1,-1,-1,1,615,532,-1
0,371,26,-1,-1,-1,-1,1,760,592,-1
0,371,137,-1,-1,-1,-1,1,746,576,-1
0,371,107,-1,-1,-1,-1,1,299,533,-1
0,371,122,-1,-1,-1,-1,1,529,187,-1
0,371,132,-1,-1,-1,-1,1,550,220,-1
0,371,123,-1,-1,-1,-1,1,820,225,-1
0,371,91,-1,-1,-1,-1,1,677,294,-1
0,371,109,-1,-1,-1,-1,1,338,303,-1
0,371,78,-1,-1,-1,-1,1,799,552,-1
0,371,111,-1,-1,-1,-1,1,843,559,-1
0,371,92,-1,-1,-1,-1,1,652,258,-1
0,371,74,-1,-1,-1,-1,1,226,318,-1
0,372,316,-1,-1,-1,-1,1,331,394,-1
0,372,329,-1,-1,-1,-1,1,731,91,-1
0,372,325,-1,-1,-1,-1,1,450,477,-1
0,372,314,-1,-1,-1,-1,1,695,205,-1
0,372,317,-1,-1,-1,-1,1,86,201,-1
0,372,328,-1,-1,-1,-1,1,287,566,-1
0,372,326,-1,-1,-1,-1,1,115,407,-1
0,372,319,-1,-1,-1,-1,1,257,572,-1
0,372,306,-1,-1,-1,-1,1,71,458,-1
0,372,312,-1,-1,-1,-1,1,143,243,-1
0,372,323,-1,-1,-1,-1,1,487,117,-1
0,372,330,-1,-1,-1,-1,1,91,597,-1
0,372,320,-1,-1,-1,-1,1,219,159,-1
0,372,309,-1,-1,-1,-1,1,568,151,-1
0,372,313,-1,-1,-1,-1,1,350,490,-1
0,372,322,-1,-1,-1,-1,1,698,500,-1
0,372,327,-1,-1,-1,-1,1,874,267,-1
0,372,318,-1,-1,-1,-1,1,743,503,-1
0,372,310,-1,-1,-1,-1,1,871,307,-1
0,372,311,-1,-1,-1,-1,1,693,489,-1
0,372,324,-1,-1,-1,-1,1,225,324,-1
0,372,321,-1,-1,-1,-1,1,539,399,-1
0,372,315,-1,-1,-1,-1,1,322,326,-1
0,372,331,-1,-1,-1,-1,1,869,606,-1
0,372,25,-1,-1,-1,-1,1,639,530,-1
0,372,26,-1,-1,-1,-1,1,760,616,-1
0,372,137,-1,-1,-1,-1,1,731,557,-1
0,372,107,-1,-1,-1,-1,1,295,556,-1
0,372,122,-1,-1,-1,-1,1,510,200,-1
0,372,140,-1,-1,-1,-1,1,988,145,-1
0,372,132,-1,-1,-1,-1,1,574,219,-1
0,372,123,-1,-1,-1,-1,1,844,223,-1
0,372,91,-1,-1,-1,-1,1,697,307,-1
0,372,109,-1,-1,-1,-1,1,362,301,-1
0,372,124,-1,-1,-1,-1,1,160,620,-1
0,372,78,-1,-1,-1,-1,1,799,576,-1
0,372,111,-1,-1,-1,-1,1,843,535,-1
0,372,92,-1,-1,-1,-1,1,628,258,-1
0,372,74,-1,-1,-1,-1,1,221,341,-1
0,373,316,-1,-1,-1,-1,1,310,404,-1
0,373,329,-1,-1,-1,-1,1,725,114,-1
0,373,325,-1,-1,-1,-1,1,472,467,-1
0,373,314,-1,-1,-1,-1,1,705,184,-1
0,373,317,-1,-1,-1,-1,1,65,188,-1
0,373,328,-1,-1,-1,-1,1,269,554,-1
0,373,326,-1,-1,-1,-1,1,118,431,-1
0,373,319,-1,-1,-1,-1,1,278,584,-1
0,373,306,-1,-1,-1,-1,1,71,482,-1
0,373,312,-1,-1,-1,-1,1,131,264,-1
0,373,323,-1,-1,-1,-1,1,463,118,-1
0,373,330,-1,-1,-1,-1,1,92,573,-1
0,373,320,-1,-1,-1,-1,1,243,157,-1
0,373,309,-1,-1,-1,-1,1,592,149,-1
0,373,313,-1,-1,-1,-1,1,326,493,-1
0,373,322,-1,-1,-1,-1,1,674,504,-1
0,373,327,-1,-1,-1,-1,1,853,280,-1
0,373,318,-1,-1,-1,-1,1,751,480,-1
0,373,310,-1,-1,-1,-1,1,895,305,-1
0,373,332,-1,-1,-1,-1,1,243,628,-1
0,373,311,-1,-1,-1,-1,1,712,504,-1
0,373,324,-1,-1,-1,-1,1,241,342,-1
0,373,321,-1,-1,-1,-1,1,516,392,-1
0,373,315,-1,-1,-1,-1,1,306,308,-1
0,373,331,-1,-1,-1,-1,1,853,588,-1
0,373,25,-1,-1,-1,-1,1,663,528,-1
0,373,137,-1,-1,-1,-1,1,716,538,-1
0,373,107,-1,-1,-1,-1,1,292,579,-1
